Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Low income,LIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,401.9526456,397.4166986,394.3200128,391.492981,383.6353681,384.5932751,388.1479245,381.335348,378.3556518,375.471634,372.57469,365.3590513,370.0590276,361.0803247,357.6307918,355.439896,347.5763596,343.7352218,339.3390935,334.704736,330.2033242,327.5322448,325.9769902,338.4529689,340.8363649,339.7588707,332.932159,330.8616302,335.5701919,324.1188314,324.816344,327.89565,332.9694,327.837657,325.3495385,326.8841935,328.7901556,326.4177155,332.2006315,321.5421613,316.8019728,314.803002,312.3064764,303.6009465,300.0208509,293.1795111,283.6411265,275.6307429,269.2184949,259.8208283,253.6928825,245.9348149,240.676148,234.057139,229.1453357,224.9380983,217.4677173,213.1783562,207.0492061,202.4237027,209.25913,
Liechtenstein,LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,213.33,206.862,205.113,202.109,200.868,193.028,188.989,181.295,180.389,176.858,165.706,160.881,162.386,161.539,161.496,159.1,157.777,159.686,150.111,139.468,134.226,128.75,124.925,120.564,113.923,110.67,105.561,101.392,97.806,105.992,92.018,90.918,87.41,84.871,84.574,85.635,85.85,85.343,85.706,83.878,104.648,99.307,96.953,94.838,163.402,89.775,87.212,86.354,86.056,107.957,83.253,81.982,79.382,75.912,74.765,73.577,70.824,71.363,70.113,68.496,65.98,
Lower middle income,LMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,353.8179705,351.802704,349.707088,347.1950113,342.2331546,351.1165478,342.3343155,334.167325,324.2111786,318.4308623,319.0843734,322.6869076,306.630419,300.9154908,297.1316209,292.024349,286.6952362,277.5565023,270.5631265,262.8237694,255.8480594,249.8081689,243.6702292,237.2841605,232.5769499,228.7890992,225.2947856,223.3044586,220.3598062,218.0153325,216.0727399,215.514864,212.2640415,211.699021,211.2186087,210.3147805,209.7002494,205.8675807,202.8613886,198.5923973,197.2526336,194.1717211,190.1869616,186.0373257,185.5446492,178.6864928,173.336334,170.8537104,170.3028301,165.3027366,162.8484192,159.3482046,157.4656908,155.1545359,155.1432356,154.3851986,153.3774878,151.2499765,149.128572,147.2521772,153.8967718,
Low & middle income,LMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,362.2518858,339.2580553,312.0114962,308.3201086,302.4544073,303.1311911,297.2045103,290.423189,283.1843636,277.9994268,275.5254245,272.4505601,262.3254184,255.1404674,250.2045908,245.4203545,240.2243223,233.0875438,227.4414805,221.5009185,216.0571673,210.7782219,205.9615403,201.9989858,198.4313077,194.7632781,189.9340839,186.9361435,184.6954696,181.7623661,180.4753189,180.6437847,178.0146482,176.9066694,176.7499136,174.7286597,173.7634004,170.6575346,168.2378897,166.673623,164.7238404,161.3536301,159.3972807,156.8683533,155.8793485,151.5302018,147.2902873,144.7889984,144.1696492,139.6034995,137.4549345,134.5016746,132.3569076,130.2655868,129.2533334,128.5691873,127.1326194,125.4382292,123.66207,122.2502922,129.2075794,
Lesotho,LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,275.279,274.481,273.913,277.293,275.373,276.162,274.391,272.861,268.225,266.668,263.469,260.892,256.543,251.914,255.517,244.807,237.529,233.973,227.976,221.981,214.232,207.494,204.783,202.155,198.806,197.281,195.512,201.269,205.815,219.018,226.38,240.419,252.535,265.055,258.105,288.339,326.814,373.21,425.736,481.303,531.779,580.334,610.192,636.817,655.977,666.684,668.745,662.894,655.142,667.756,622.399,599.09,571.616,540.148,510.115,482.662,458.338,436.911,419.449,406.656,393.666,
Late-demographic dividend,LTE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,362.9264087,318.79634,266.0091892,261.3710635,254.543325,247.9738503,243.4062857,238.1453864,233.7981592,228.6690718,222.086499,215.379938,209.8028673,200.9546675,194.6276787,187.9557243,182.8370919,177.0777705,172.3078705,167.8714284,163.7245625,158.6273162,154.1941282,150.3281121,146.8450839,143.0396666,136.9524261,132.7484047,129.7877715,126.5915109,125.09405,125.1221856,121.1736563,118.8503601,119.0215545,115.211283,112.4212722,108.8566019,104.5914037,105.990446,103.3182451,98.08699717,96.87543096,94.97168133,93.60018515,90.69181152,87.65566545,85.39915312,85.29941961,81.71101298,80.07235463,78.15455574,76.19249723,74.65587064,73.16705852,68.78388498,67.18500324,65.85134686,64.31917396,63.24767207,64.95982662,
Lithuania,LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.275,109.79,115.255,111.044,103.965,104.522,105.416,100.515,108.095,107.503,108.701,99.163,102.771,105.367,109.937,107.793,102.59,111.592,112.542,108.907,111.573,113.745,111.901,110.809,114.969,112.826,100.032,101.041,101.432,108.074,106.923,114.241,112.191,126.744,134.54,133.719,122.611,111.475,111.023,105.983,102.974,109.185,103.637,107.048,104.367,112.675,116.755,120.101,119.032,99.772,98.028,96.743,93.203,91.556,84.589,85.048,81.433,78.821,76.1,73.279,,
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.356,114.155,111.863,128.189,117.368,112.548,125.09,115.338,102.885,120,124.965,114.053,125.616,113.106,119.016,107.459,107.436,102.054,103.153,93.582,100.472,100.725,101.16,86.039,95.14,93.069,75.048,90.769,77.156,77.607,88.093,78.345,80.478,78.916,72.805,68.775,78.351,73.166,66.763,67.341,72.851,71.58,68.078,52.955,56.453,55.899,63.264,55.537,55.118,54.275,53.958,48.967,47.059,52.429,38.403,36.401,38.87,41.193,41.665,38.902,,
Latvia,LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.666,112.397,115.514,112.615,106.323,105.565,109.72,113.036,105.887,107.901,116.965,109.518,114.651,116.7,110.438,111.271,112.497,116.738,120.454,123.061,122.175,124.131,117.122,119.03,121.274,120.334,107.456,108.819,107.459,117.133,117.65,117.189,128.281,149.215,172.12,165.86,132.617,126.957,131.684,130.444,121.788,124.283,118.341,121.841,117.07,116.971,126.533,118.268,106.761,102.465,98.658,94.852,87.355,93.69,89.021,85.92,87.497,85.367,85.896,84.503,,
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.929,184.366,178.284,172.674,167.645,162.69,157.636,152.729,146.79,141.951,137.575,133.216,126.857,120.906,115.934,111.385,106.751,102.12,97.992,94.313,90.736,86.774,82.855,79.578,76.501,73.308,70.451,67.202,65.429,62.303,59.891,56.196,53.469,51.056,48.694,46.361,42.115,41.504,39.594,37.841,38.227,36.28,35.625,35.114,34.526,33.805,32.416,31.451,30.481,29.694,29.682,29.368,29.335,27.746,27.983,27.943,27.128,27.227,25.574,25.019,24.268,
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,144.063,146.345,143.537,130.74,130.286,138.063,125.518,117.3,115.987,109.023,105.208,107.944,103.347,101.068,99.29,97.652,96.445,95.905,94.647,92.649,90.934,88.719,84.033,87.497,86.269,87.939,81.522,80.538,75.986,75.986,74.315,64.665,68.124,66.762,65.496,64.185,62.966,61.77,60.595,59.442,58.287,57.084,55.905,54.813,53.679,52.63,51.6,50.59,49.599,48.627,47.674,39.987,45.285,46.36,41.215,43.283,42.407,54.582,35.036,39.933,39.124,
Morocco,MAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,447.875,416.744,411.025,404.745,398.118,391.271,384.612,377.556,371.041,365.093,359.726,355.181,350.806,346.641,341.903,336.554,329.818,321.808,313.215,303.854,293.792,284.558,275.114,266.217,257.857,248.95,240.631,233.308,226.509,220.37,214.705,209.493,204.802,199.473,194.427,189.921,185.2,181.072,176.737,172.04,167.752,163.755,160.092,156.301,153.488,147.494,142.189,137.055,132.426,128.175,124.389,118.679,113.437,108.787,104.592,100.723,96.866,92.365,88.583,85.393,84.929,
Monaco,MCO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,183.494,182.336,180.778,180.885,179.63,180.624,180.157,181.742,180.981,182.428,183.888,185.85,184.413,185.851,187.158,185.232,186.55,187.532,188.118,184.377,179.625,174.495,169.016,174.229,178.038,180.934,157.276,154.794,153.622,146.805,153.69,169.339,156.422,166.317,187.982,182.841,199.938,186.895,184.215,183.347,170.755,166.34,167.068,161.573,153.848,149.047,143.047,137.676,131.907,126.227,126.307,126.172,125.422,124.7,124.036,119.204,110.623,103.787,100.946,96.243,101.097,
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,435.428,430.669,425.972,421.361,416.784,412.359,407.797,403.26,396.627,392.414,387.454,382.466,379.771,373.519,366.773,360.526,354.289,349.02,344.468,340.491,338.092,336.851,336.169,335.67,335.652,334.85,334.17,329.3,326.688,323.414,317.945,311.972,305.251,294.726,289.115,282.979,276.961,275.013,271.245,272.872,270.259,266.786,264.318,257.227,245.004,243.259,233.207,225.671,224.14,215.519,215.233,204.814,206.354,196.64,196.729,198.543,188.364,188.439,187.404,177.536,184.575,
Maldives,MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.802,390.538,393.092,394.321,394.339,394.278,392.834,390.38,386.485,384.251,381.107,370.818,363.156,352.203,342.1,329.701,320.288,311.863,341.913,292.982,284.429,278.141,269.476,261.916,253.516,242.01,233.394,224.92,215.766,207.64,198.933,189.595,181.219,171.777,162.845,151.466,140.34,134.906,132.577,126.054,118.123,104.351,95.069,86.703,95.13,77.061,73.84,69.949,64.154,60.024,56.869,54.527,51.703,48.848,47.052,45.443,44.499,43.038,42.651,41.925,40.594,
Middle East & North Africa,MEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,313.7080778,312.6711038,313.0726738,303.8404158,299.0793615,295.5952702,291.4602815,288.6110138,287.1042802,281.8282785,272.8851457,271.7408357,268.2140782,261.3311612,254.7161738,249.3970047,248.3577126,237.5636586,235.5083731,222.3141178,213.6216037,214.7211091,210.5763035,194.4766455,187.9058346,182.4776095,177.5896828,174.5370407,170.5548985,167.0579706,169.212941,157.5907025,153.264792,151.336386,148.8844782,146.8390276,143.1253912,141.4670468,140.4280269,136.1373066,131.5087455,128.1962617,125.1920158,127.8995949,121.5379577,116.2214224,113.9485141,111.9771499,111.7939615,110.5818969,106.2984356,102.8967281,102.5750792,101.5739357,98.10661906,96.48279968,92.40428352,88.39419945,87.90316555,87.84329438,98.1741003,
Mexico,MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,266.011,259.14,252.7,246.873,241.825,237.688,234.284,231.215,228.088,224.522,220.185,215.157,209.818,204.513,199.544,195.19,191.358,187.795,184.156,180.126,175.391,170.018,164.394,158.868,153.723,149.185,145.286,141.902,138.915,136.207,133.664,131.211,128.809,126.413,123.967,121.408,118.751,116.102,113.566,111.237,109.2,107.498,106.132,105.098,104.391,104.067,103.876,103.786,103.524,102.859,101.563,99.722,97.839,96.411,95.903,96.767,98.83,100.858,101.426,99.114,141.359,
Marshall Islands,MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,359.5728355,335.2915307,306.3593355,302.5831986,296.8351097,297.4850871,290.906728,284.141288,276.6221423,271.2923616,268.8658075,266.0916123,254.9723616,247.9207283,242.8685947,237.882828,232.8476246,225.4837941,219.7634095,213.7407891,208.2765381,202.8846876,197.8671506,192.7884997,188.8104212,184.9583821,180.2611258,177.1877134,174.4619427,172.0814919,170.6344109,170.5676212,167.3206893,166.3850666,166.2966446,163.9328885,162.6951525,159.4903672,156.4196508,155.4256384,153.6028072,150.0504943,148.0134842,145.811101,144.8935185,140.6038488,136.6132123,134.3778259,134.0667565,129.7361706,127.7577023,125.0456616,123.0140467,121.1874786,120.3081913,119.5377822,118.5118653,116.8958691,115.3581063,114.0677219,120.848807,
North Macedonia,MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.166,167.852,169.171,192.463,161.811,155.188,143.871,143.809,141.202,140.97,137.092,131.296,126.129,125.564,121.966,121.184,115.683,108.408,104.609,102.872,104.406,101.674,101.91,105.357,101.244,100.605,99.741,99.07,95.984,93.404,91.145,88.704,93.155,89.188,91.231,92.991,89.538,90.561,88.369,85.252,86.324,80.289,82.152,81.649,79.027,79.01,76.838,78.589,73.589,70.303,68.386,68.188,67.679,61.163,60.06,59.986,57.075,54.951,49.889,49.84,60.742,
Mali,MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,494.679,494.784,493.201,491.178,488.03,485.523,485.843,482.799,479.466,475.872,472.61,469.845,453.047,442.051,425.695,413.567,401.339,391.236,379.382,371.102,367.118,370.301,368.702,377.222,374.088,372.48,364.906,356.138,348.007,349.994,338.09,333.77,332.276,328.178,332.084,339.561,349.186,337.359,330.597,325.695,317.481,306.63,291.049,282.858,275.375,272.804,267.559,269.125,268.585,262.326,257.389,255.63,254.41,252.575,248.234,243.937,244.024,238.8,234.545,235.567,257.229,
Malta,MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,127.148,142.571,122.747,136.024,123.001,122.875,123.929,120.715,104.397,112.311,102.78,107.269,93.713,100.708,96.171,95.679,101.093,94.943,91.826,89.201,85.408,90.242,105.964,91.381,85.403,74.748,77.657,71.526,70.017,64.393,58.515,65.053,65.514,54.962,61.027,55.077,55.422,53.501,50.635,52.867,50.36,47.34,50.708,49.501,49.702,47.021,46.368,44.983,45.491,42.961,39.006,38.34,38.033,33.37,31.138,29.26,28.953,25.778,25.975,26.21,23.879,
Myanmar,MMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.064,387.205,380.197,375.567,364.211,351.936,345.943,334.855,322.74,323.341,318.939,311.9,313.125,305.449,302.439,304.047,296.199,292.541,293.618,286.87,281.614,282.871,276.256,275.929,271.073,273.229,267.119,268.261,269.875,263.581,265.479,259.363,259.315,251.175,246.905,243.447,230.482,225.726,215.21,216.785,217.179,212.285,212.095,207.832,209.716,205.602,208.461,202.072,295.855,193.848,195.266,185.036,184.037,174.112,171.425,163.309,163.888,163.169,153.334,153.08,149.851,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,320.5549144,314.8962166,315.7842924,306.1655919,301.4474543,297.96012,293.8872544,291.2082879,290.0814295,284.8788398,280.3148808,275.0540122,271.7453897,264.9323969,258.3755795,253.141051,252.5457921,241.3697397,239.8638837,226.0708045,220.8514684,219.0707531,214.9726131,201.0951803,194.1775013,188.6497461,183.5118568,180.5294711,176.5571861,173.0699519,175.2585687,162.7508471,158.4351454,156.5637501,154.1410779,151.8337962,147.9453999,146.173639,145.0921838,140.7297324,135.8674899,132.3283951,129.1685423,132.5659966,126.1921001,120.4839963,118.224587,116.2475732,116.3690843,115.2320524,111.2612622,107.6706038,107.6715892,106.7348498,102.8987771,101.1741421,96.63439333,91.00101339,90.48903753,90.3084018,100.9421224,
Montenegro,MNE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.077,159.259,153.4,144.514,140.589,134.874,127.81,127.453,125.104,128.32,131.83,123.048,118.139,118.081,113.569,116.027,112.383,114.256,116.571,126.285,111.279,114.495,113.875,111.599,95.853,91.772,86.435,81.281,68.767,73.573,67.484,64.577,76.441,74.565,94.21,81.604,89.661,87.13,85.585,97.237,91.496,87.138,88.112,89.715,82.738,88.023,90.941,88.983,80.827,82.698,74.942,74.572,77.918,71.915,69.861,71.989,70.446,68.225,67.675,65.403,69.657,
Mongolia,MNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.682,382.73,375.801,369.264,363.775,358.041,353.086,344.87,339.05,330.893,320.397,311.801,304.088,294.262,284.756,277.315,279.498,276.51,274.266,272.313,270.346,269.257,267.383,263.383,259.496,259.514,264.927,261.196,257.374,253.293,249.795,245.289,241.298,237.551,234.26,237.946,242.513,237.392,226.758,219.02,211.677,194.556,184.172,169.471,164.353,163.261,161.073,157.415,154.054,149.568,146.724,149.543,140.994,136.525,132.261,128.013,124.213,121.766,106.56,99.142,95.955,
Northern Mariana Islands,MNP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,397.019,391.409,390.78,391.749,390.084,390.082,388.582,388.061,387.403,386.934,385.598,384.422,383.791,382.911,381.838,378.04,376.824,373.861,372.097,372.385,369.584,389.735,385.721,385.854,396.041,391.72,372.905,371.696,358.31,356.731,351.924,352.486,354.075,355.943,365.99,368.311,369.818,364.279,366.668,365.795,366.16,373.868,375.247,389.229,395.081,401.465,403.384,398.6,391.082,386.314,376.276,364.691,347.634,328.273,311.432,293.808,273.924,258.86,237.235,224.848,219.484,
Mauritania,MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.895,386.871,380.553,373.044,363.259,356.969,349.869,342.672,333.703,324.824,316.557,307.754,301.022,294.437,289.318,280.169,280.384,276.145,272.302,264.955,257.521,250.136,242.194,241.069,239.986,240.284,240.824,236.699,232.154,230.05,229.033,229.358,224.395,224.183,223.45,223.929,226.095,217.169,211.367,209.75,206.849,204.553,202.809,200.749,197.035,196.373,196.08,191.185,191.159,186.881,185.908,182.822,182.802,177.643,178.97,173.052,172.328,166.507,167.164,159.031,180.01,
Mauritius,MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,278.035,266.8,257.997,248.373,235.369,221.926,220.953,228.973,227.252,217.705,204.431,205.074,202.076,199.219,189.266,188.594,183.81,178.427,169.295,162.826,162.468,160.67,159.836,158.326,158.017,156.034,151.973,147.542,142.185,136.033,131.347,127.144,126.327,126.371,124.369,121.327,121.163,119.805,119.743,116.634,115.2,113.597,112.147,109.084,106.252,103.114,99.693,95.47,92.303,89.733,88.357,86.832,86.288,82.448,81.408,80.78,80.051,81.023,81.11,78.93,100.889,
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.175,382.629,373.717,388.112,394.099,399.806,396.425,405.123,411.501,404.982,398.045,393.58,386.435,387.006,385.637,366.906,346.39,329.604,315.125,306.991,298.987,296.22,294.911,293.746,302.019,314.941,329.268,347.571,364.634,374.493,387.133,400.842,417.346,430.468,441.009,449.756,472.572,497.926,519.974,518.25,520.769,508.809,499.114,491.458,468.87,436.408,415.531,407.216,409.028,394.789,377.88,355.616,334.542,315.592,286.222,286.502,270.016,253.524,252.369,234.306,237.901,
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,317.602,306.211,294.685,283.64,272.164,258.102,255.661,251.633,246.071,240.352,234.096,228.036,221.302,214.392,206.362,199.886,192.826,180.552,174.763,169.082,162.3,153.944,149.431,145.176,140.436,136.743,133.574,130.936,127.962,125.424,123.663,121.918,119.589,117.135,113.326,110.553,110.672,110.456,111.331,110.156,105.941,100.969,99.358,96.451,95.898,94.582,94.793,94.519,93.619,91.516,88.406,85.193,84.014,83.541,82.679,81.839,79.693,77.584,75.993,75.019,73.134,
North America,NAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.810937,124.852908,126.8304071,128.22778,126.9087648,126.5334204,126.5339878,125.350713,128.3111971,126.5613323,126.0797988,123.3242314,122.0915486,120.7857914,115.3037332,111.3668369,108.294217,106.1840815,104.1845376,100.8063747,100.9605866,99.23621211,96.00007287,95.25732313,94.16707944,93.72413968,92.66770825,92.3041058,92.17847675,90.41393884,88.71531169,88.45403057,86.89666975,87.7653364,87.29407847,87.10100282,84.99739956,83.16801582,81.46692597,81.58168757,81.12609337,81.68691394,81.28978246,81.02446101,79.01890548,79.05691108,78.41031646,77.03695757,76.40819614,76.60398681,74.68021844,75.36597111,75.14731848,75.33032354,76.53123934,77.41469183,79.00945532,78.81256037,77.47737353,76.517027,,
Namibia,NAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,356.718,348.848,342.759,339.385,333.234,329.022,324.881,320.925,315.887,312.504,308.37,300.123,294.08,286.398,278.875,265.877,259.893,249.633,238.884,232.559,229.295,224.264,217.836,219.786,217.237,215.235,213.321,208.953,214.91,201.334,211.75,229.092,249.723,271.789,297.096,326.446,373.601,404.956,445.946,470.28,501.543,524.649,527.951,536.55,527.488,521.357,500.794,477.658,458.094,440.57,438.559,419.645,388.723,363.641,342.353,319.94,294.909,282.195,277.518,270.991,264.932,
New Caledonia,NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,288.03,282.494,277.505,271.527,266.095,258.978,253.413,245.732,239.997,231.462,225.848,219.871,211.243,203.76,197.009,194.997,187.747,183.276,177.509,170.843,166.806,162.448,157.804,151.944,146.06,143.024,141.38,141.233,140.378,139.271,136.425,139.14,139.232,131.509,131.684,127.546,128.618,124.302,101.067,98.677,90.817,88.16,85.334,82.451,79.703,77.601,75.237,72.853,70.4,67.752,64.197,60.625,57.303,54.646,57.169,60.028,57.144,54.339,51.604,49.005,46.533,
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,459.639,454.666,453.114,449.659,449.217,448.903,446.861,446.329,445.437,446.454,448.19,460.015,449.474,439.48,426.269,405.829,403.834,393.171,382.397,370.824,366.761,359.421,355.661,350.934,353.902,348.716,342.605,331.679,324.411,316.888,308.128,306.779,301.117,294.662,289.757,287.226,285.246,283.712,281.689,284.466,285.544,287.858,287.043,287.272,274.755,268.731,261.797,255.087,248.561,242.832,234.331,231.214,228.399,222.732,217.746,213.254,208.822,203.484,204.492,197.324,226.218,
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,446.812,442.702,444.455,441.573,437.816,436.12,437.405,445.391,432.889,432.469,426.928,422.046,413.782,409.671,402.03,391.91,376.511,363.76,359.327,362.218,361.886,365.67,365.252,364.016,365.481,367.245,374.563,369.893,366.555,363.073,365.094,370.804,371.538,369.283,379.9,381.306,382.019,384.041,390.14,383.269,379.255,378.258,378.092,373.899,375.315,372.034,371.36,371.27,376.039,370.645,370.421,365.599,365.771,363.371,363.219,364.599,365.831,361.489,361.014,357.041,357.014,
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.319,379.643,371.628,360.556,345.475,325.864,303.573,282.406,262.749,248.573,240.592,238.564,368.379,241.672,243.798,243.597,240.719,237.19,249.215,254.735,220.073,216.791,214.215,217.708,218.04,214.448,207.361,204.606,193.955,183.676,179.542,175.335,174.512,171.909,168.286,165.844,162.32,158.556,180.722,154.837,154.952,156.268,157.549,157.914,156.391,151.399,143.694,136.128,126.158,118.501,113.179,109.446,107.439,106.381,105.437,104.225,102.486,100.593,98.378,96.366,114.295,
Netherlands,NLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.322,86.202,85.239,84.604,84.614,84.551,87.249,84.104,85.252,87.753,87.155,84.391,84.68,85.749,80.004,79.025,77.716,78.267,77.292,76.34,72.17,72.248,71.963,72.243,69.878,70.561,72.071,69.564,67.211,70.704,67.118,68.031,67.563,68.717,68.219,67.153,67.236,67.4,65.936,67.351,67.172,66.506,66.999,66.203,63.509,61.402,59.326,57.41,57.538,55.941,54.912,55.696,53.79,51.226,50.465,49.464,51.048,47.246,46.774,45.049,,
Norway,NOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.753,82.065,82.115,82.013,77.566,76.924,77.744,76.352,77.458,81.83,76.352,75.432,75.129,73.247,73.353,73.009,72.42,71.572,70.752,69.783,67.552,68.871,65.727,68.898,66.274,69.098,69.9,69.376,70.116,67.211,65.199,65.043,65.058,62.846,63.732,60.983,63.729,63.334,61.963,60.578,61.089,59.779,58.943,56.879,56.784,55.982,53.192,52.837,49.79,50.03,50.116,49.575,44.447,45.912,43.49,41.989,41.705,39.376,38.719,37.433,37.226,
Nepal,NPL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,429.771,427.273,428.227,427.822,423.353,421.457,421.406,415.839,414.322,412.137,404.551,402.046,401.528,401.445,399.22,394.08,388.465,386.883,376.603,373.316,370.45,365.953,366.102,366.229,358.322,353.527,348.927,336.8,333.095,319.464,313.504,300.018,289.515,272.367,261.206,252.398,242.938,233.58,219.217,215.178,210.653,200.633,200.404,190.12,181.871,174.605,172.609,168.506,171.903,168.538,171.739,165.196,165.636,158.705,159.766,171.946,152.419,152.218,152.864,143.707,144.182,
Nauru,NRU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,114.7,116.908,113.193,117.033,116.144,118.208,116.088,118.953,117.753,117.024,118.365,115.528,111.657,111.066,115.173,107.577,112.386,113.946,108.497,102.265,108.073,99.83,104.96,94.997,93.449,97.378,93.876,96.59,88.773,89.472,93.163,85.341,79.587,81.649,76.837,80.843,77.131,76.658,71.375,70.399,67.088,64.107,64.566,64.71,62.964,59.596,59.427,58.429,58.291,56.586,54.4,55.589,53.037,52.507,,,,,,,,
OECD members,OED,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,139.1959033,135.3491505,135.5566354,133.9851049,130.3085122,128.9718333,127.0046536,124.5245337,124.8895667,124.834412,122.5840153,120.1598402,118.3650381,116.4069035,113.034471,110.7359769,108.6936984,106.222933,104.2790169,101.5924893,101.1260251,97.76588123,95.76574955,95.29621884,92.83146624,92.5909124,90.11573896,88.98611476,87.47422275,86.16479908,83.91398059,83.08454923,81.51342843,81.08202149,79.90674805,79.39025607,77.38906329,75.69314566,74.33281075,74.19981381,72.47239604,71.62325858,70.69966433,70.1292529,68.44827353,67.87288442,66.9655852,66.12840969,65.27831156,64.56989681,63.07698087,63.15296816,61.55737711,60.89410817,60.45640783,60.68264067,60.93232297,60.61078595,60.99673742,64.29352347,,
